activity_year,loan_amount,income,interest_rate,debt_to_income_ratio,loan_term,property_value,loan_to_value_ratio,action_taken,is_conventional_type,is_fha_type,is_va_type,is_home_purchase_purpose,is_home_improvement_purpose,is_refinancing_purpose,unemployment_measure,federal_funds_measure,money_stock
2021,42.5,196.0,2.75,45.0,360.0,45.5,93.55,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,35.5,98.0,3.125,49.0,360.0,37.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,29.5,91.0,3.0703554564533055,60.0,180.0,46.5,63.55,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,11.5,67.0,2.75,39.0,300.0,20.5,57.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,20.5,140.0,2.951474178403756,55.0,360.0,35.5,57.71,0,0,1,0,0,0,0,5.358333333333334,0.25,7.64
2021,24.5,55.0,3.955092409240924,60.0,360.0,30.5,80.327,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,16.5,58.0,2.851883192153366,47.0,360.0,23.5,71.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,20.5,82.0,2.5,42.0,360.0,23.5,87.384,1,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,54.5,161.0,1.875,43.0,360.0,92.5,60.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,36.0,2.5,25.0,360.0,12.5,85.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,17.5,39.0,3.1256261762189905,60.0,360.0,17.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,28.5,112.0,2.49,25.0,360.0,31.5,89.888,1,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,122.0,3.1430324107793153,36.0,360.0,35.5,110.301,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,7.5,51.0,3.125,20.0,360.0,35.5,22.286,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,24.5,165.0,2.687,25.0,360.0,26.5,92.51,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,42.5,82.0,2.75,43.0,360.0,63.5,69.95,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,26.5,44.0,3.25,43.0,360.0,33.5,78.78,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,30.5,78.0,2.75,43.0,360.0,53.5,57.55,1,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,17.5,134.0,3.25,25.0,360.0,20.5,86.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,38.5,93.0,3.125,44.0,360.0,47.5,80.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,16.5,42.0,2.851883192153366,60.0,180.0,25.5,65.2,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,15.5,65.0,2.49,46.0,180.0,23.5,70.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,53.5,351.0,3.499,37.0,360.0,75.5,70.8,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,34.5,137.0,3.25,47.0,360.0,38.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,29.5,65.0,2.99,36.0,360.0,31.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,16.5,52.0,2.75,33.0,180.0,29.5,56.55,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,21.5,456.0,2.851883192153366,20.0,300.0,120.5,57.27,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,36.5,188.0,3.25,20.0,360.0,56.5,65.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,28.5,81.0,3.625,38.0,360.0,35.5,80.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,30.5,324.0,4.001042690815007,60.0,360.0,118.5,42.02,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,8.5,24.0,2.75,45.0,360.0,16.5,85.0,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,28.5,114.0,2.851883192153366,25.0,360.0,34.5,83.529,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,65.5,237.0,3.375,38.0,360.0,87.5,74.29,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,20.5,68.0,2.851883192153366,47.0,360.0,30.5,66.67,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,8.5,32.0,6.5,33.0,180.0,9.5,89.4737,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,100.5,760.0,3.0703554564533055,20.0,360.0,180.5,55.556,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,5.5,147.0,2.99,25.0,360.0,37.5,70.67,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,11.5,248.0,3.1430324107793153,55.0,180.0,14.5,75.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,21.5,60.0,3.0703554564533055,44.0,180.0,32.5,66.31,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,30.5,45.0,3.955092409240924,20.0,30.0,37.5,81.081,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,43.5,219.0,2.75,20.0,336.0,57.5,74.89,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,75.0,2.851883192153366,37.0,360.0,27.5,79.63,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,26.5,77.0,2.625,43.0,360.0,26.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,54.5,104.0,3.125,41.0,360.0,66.5,83.068,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,129.0,4.001042690815007,49.0,240.0,116.5,59.662,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,8.5,42.0,3.0703554564533055,60.0,360.0,11.5,80.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,20.5,147.0,2.851883192153366,20.0,360.0,34.5,59.87,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,30.5,140.0,2.5,33.0,360.0,30.5,100.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,175.0,3.0,41.0,180.0,19.5,68.18,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,15.5,82.0,3.0703554564533055,39.0,180.0,19.5,81.579,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,34.5,7.0,3.0,37.0,360.0,39.5,88.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,85.5,160.0,2.5,37.0,360.0,156.5,54.88,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,28.5,451.0,2.851883192153366,25.0,240.0,80.5,35.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,45.5,80.0,3.249,40.0,360.0,54.5,82.708,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,54.5,263.0,3.375,25.0,360.0,88.5,62.28,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,18.5,108.0,3.334,44.0,360.0,60.5,30.5,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,21.5,74.0,3.1430324107793153,47.0,360.0,23.5,93.5,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,33.5,51.0,3.0,45.0,360.0,35.5,95.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,20.5,104.0,2.25,20.0,180.0,40.5,50.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,5.5,126.0,4.001042690815007,60.0,360.0,47.5,52.58,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,3.5,66.0,4.001042690815007,60.0,360.0,38.5,36.71,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,30.5,100.0,2.75,39.0,360.0,46.5,65.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,12.5,45.0,2.875,37.0,360.0,17.5,74.118,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,19.5,56.0,2.875,41.0,360.0,26.5,74.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,25.5,95.0,3.0703554564533055,25.0,360.0,28.5,80.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,20.5,15.0,3.1430324107793153,60.0,360.0,25.5,80.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,24.0,3.1430324107793153,55.0,360.0,12.5,103.25,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,29.5,165.0,2.5,25.0,360.0,52.5,56.71,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,13.5,48.0,3.5,48.0,360.0,15.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,47.5,201.0,2.49,39.0,240.0,98.5,48.878,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,14.5,30.0,3.25,37.0,360.0,20.5,69.856,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,6.5,210.0,6.24,33.0,360.0,105.5,83.89,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,6.5,26.0,4.125,33.0,360.0,22.5,30.909,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,28.5,71.0,2.0,45.0,180.0,85.5,32.9412,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,39.5,148.0,3.75,36.0,360.0,54.5,73.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,23.5,45.0,3.25,40.0,360.0,28.5,85.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,17.5,110.0,2.851883192153366,43.0,180.0,42.5,218.14,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,5.5,17.0,3.0703554564533055,33.0,360.0,19.5,30.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,4.5,51.0,4.001042690815007,55.0,60.0,44.5,70.961,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,18.5,84.0,3.1430324107793153,39.0,360.0,31.5,60.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,33.5,205.0,2.73408077994429,25.0,360.0,37.5,90.0,0,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,23.5,71.0,3.1430324107793153,36.0,360.0,24.5,95.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,58.5,397.0,2.75,36.0,180.0,100.5,58.6,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,23.5,111.0,2.75,25.0,180.0,47.5,49.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,113.0,2.5,25.0,180.0,30.5,70.93,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,14.5,69.0,3.25,48.0,360.0,18.5,80.0,1,0,1,0,0,0,0,5.358333333333334,0.25,7.64
2021,19.5,86.0,4.001042690815007,60.0,300.0,56.5,82.633,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,5.5,33.0,3.955092409240924,60.0,360.0,24.5,30.465,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,49.5,224.0,1.75,25.0,360.0,117.5,42.12,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,24.5,76.0,2.375,33.0,168.0,50.5,48.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,2.5,48.0,4.001042690815007,60.0,360.0,90.5,41.733,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,31.5,62.0,2.75,48.0,360.0,32.5,95.0,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,43.5,87.0,3.25,47.0,360.0,72.5,59.7222,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,8.5,150.0,3.1430324107793153,20.0,360.0,10.5,80.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,38.5,106.0,2.875,41.0,360.0,60.5,64.833,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,3.5,1.0,4.001042690815007,60.0,30.0,6.5,58.333,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,61.5,180.0,2.851883192153366,25.0,360.0,77.5,78.562,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,27.5,54.0,2.851883192153366,60.0,360.0,75.5,36.884,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,0.5,35.0,3.1430324107793153,39.0,360.0,19.5,100.92,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,29.5,42.0,2.75,42.0,360.0,28.5,100.0,1,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,25.5,59.0,3.75,33.0,360.0,37.5,67.838,1,0,1,0,0,0,0,5.358333333333334,0.25,7.64
2021,26.5,74.0,3.125,25.0,360.0,27.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,18.5,52.0,3.1256261762189905,39.0,360.0,18.5,99.706,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,30.5,135.0,1.99,43.0,120.0,55.5,54.545,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,32.5,1440.0,3.0703554564533055,20.0,180.0,60.5,54.167,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,24.5,57.0,3.0703554564533055,55.0,360.0,27.5,88.869,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,167.0,3.875,36.0,360.0,20.5,48.781,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,53.5,181.0,2.99,25.0,360.0,74.5,72.507,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,100.5,420.0,2.95,20.0,360.0,167.5,59.88,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,11.5,300.0,3.46,25.0,360.0,70.5,84.99,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,7.5,213.0,3.955092409240924,25.0,300.0,32.5,89.6,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,19.5,112.0,2.875,45.0,360.0,19.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,12.5,28.0,3.1256261762189905,60.0,360.0,12.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,211.5,437.0,2.5,40.0,360.0,282.5,75.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,21.5,80.0,3.625,38.0,360.0,22.5,97.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,8.5,40.0,2.125,45.0,240.0,18.5,47.351,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,88.5,450.0,2.75,33.0,360.0,110.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,43.5,89.0,2.75,42.0,360.0,54.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,29.5,77.0,2.851883192153366,40.0,360.0,42.5,70.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,31.5,95.0,2.625,44.0,360.0,32.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,275.0,4.75,33.0,360.0,98.5,80.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,5.5,119.0,2.25,20.0,96.0,21.5,22.942,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,19.5,107.0,3.1256261762189905,33.0,360.0,19.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,30.5,203.0,2.25,25.0,180.0,72.5,42.361,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,19.5,56.0,2.75,43.0,360.0,19.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,85.0,3.955092409240924,43.0,360.0,31.5,88.12,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,40.5,137.0,2.749,42.0,180.0,75.5,52.98,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,3.5,67.0,6.25,42.0,120.0,31.5,87.097,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,87.5,725.0,3.0,20.0,360.0,97.5,89.99,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,17.5,159.0,2.851883192153366,40.0,180.0,32.5,55.313,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,32.5,99.0,2.625,33.0,240.0,39.5,82.62,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,24.5,44.0,3.25,42.0,360.0,30.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,164.0,2.625,20.0,180.0,31.5,43.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,52.5,100.0,3.1430324107793153,44.0,360.0,72.5,72.22,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,12.5,135.0,4.125,49.0,360.0,49.5,84.95,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,34.5,77.0,2.851883192153366,38.0,360.0,43.5,79.99,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,33.5,71.0,3.0703554564533055,45.0,360.0,43.5,77.586,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,27.5,170.0,2.625,33.0,360.0,33.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,60.0,3.625,25.0,360.0,11.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,14.5,61.0,2.75,25.0,360.0,18.5,77.778,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,131.0,3.955092409240924,43.0,360.0,16.5,80.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,38.5,85.0,2.625,47.0,360.0,42.5,89.648,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,14.5,93.0,2.875,20.0,360.0,50.5,29.5,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,9.5,32.0,2.75,33.0,360.0,12.5,78.4,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,16.5,134.0,3.1430324107793153,25.0,360.0,22.5,75.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,26.0,3.5,40.0,360.0,14.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,15.5,92.0,3.875,25.0,360.0,23.5,68.88,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,140.5,350.0,3.125,42.0,360.0,175.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,39.5,92.0,2.875,37.0,360.0,41.5,100.0,1,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,45.5,47.0,2.851883192153366,60.0,360.0,110.5,40.909,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,7.5,188.0,4.001042690815007,25.0,360.0,52.5,80.0,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,88.5,218.0,3.262,45.0,360.0,180.5,60.333,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,51.5,179.0,2.875,42.0,360.0,155.5,56.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,37.5,75.0,2.75,44.0,360.0,58.5,64.444,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,44.5,109.0,3.25,55.0,360.0,44.5,100.0,1,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,21.5,80.0,2.75,25.0,306.0,59.5,37.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,24.5,768.0,4.001042690815007,20.0,360.0,40.5,60.0,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,30.5,138.0,2.5,25.0,240.0,45.5,66.67,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,31.5,120.0,2.829112582781457,33.0,240.0,30.5,103.6,0,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,76.5,222.0,3.1430324107793153,46.0,360.0,96.5,80.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,25.5,107.0,4.001042690815007,47.0,360.0,47.5,52.632,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,10.5,108.0,2.99,33.0,180.0,29.5,35.17,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,43.5,130.0,2.999,49.0,360.0,65.5,67.385,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,10.5,157.0,1.99,43.0,300.0,87.5,70.228,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,23.5,65.0,2.851883192153366,60.0,180.0,30.5,78.33,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,150.0,2.55,25.0,180.0,65.5,32.53,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,16.5,63.0,3.0,33.0,360.0,20.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,24.5,78.0,2.851883192153366,49.0,360.0,55.5,45.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,24.5,80.0,2.75,25.0,360.0,29.5,83.221,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,5.5,33.0,4.001042690815007,33.0,360.0,35.5,19.98,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,20.5,81.0,2.875,40.0,360.0,35.5,57.83,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,16.5,31.0,3.0,44.0,360.0,29.5,54.915,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,18.5,86.0,2.851883192153366,40.0,240.0,28.5,65.357,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,32.5,88.0,3.125,36.0,360.0,40.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,62.5,240.0,3.0703554564533055,33.0,360.0,110.5,56.82,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,15.5,155.0,2.851883192153366,20.0,180.0,50.5,30.8,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,11.5,50.0,2.851883192153366,48.0,360.0,22.5,49.782,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,93.0,2.75,43.0,180.0,29.5,74.99,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2023,18.5,117.0,9.25,25.0,360.0,23.5,77.25,1,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,38.5,180.0,6.875,25.0,360.0,42.5,90.0,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,51.5,138.0,3.5,48.0,360.0,121.5,41.859,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,8.5,203.0,10.16,42.0,180.0,66.5,77.756,1,1,0,0,0,1,0,3.6333333333333337,5.28125,6.71
2023,23.5,165.0,6.303130232558139,37.0,360.0,30.5,80.0,0,0,1,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,3.5,138.0,6.646059613319012,55.0,120.0,60.5,5.0,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,3.5,130.0,8.189396618985697,25.0,180.0,64.5,53.79,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,65.5,322.0,6.5,33.0,360.0,102.5,63.477,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,9.5,39.0,6.375,40.0,120.0,28.5,35.43,1,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,16.5,296.0,12.75,43.0,360.0,285.5,44.526,1,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,21.5,135.0,7.967044642857143,25.0,360.0,27.5,77.78,0,1,0,0,0,1,0,3.6333333333333337,5.28125,6.71
2023,94.5,268.0,6.5,39.0,360.0,99.5,94.999,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,18.5,56.0,5.25,33.0,360.0,18.5,99.86,1,0,0,1,1,0,0,3.6333333333333337,5.28125,6.71
2023,47.5,140.0,7.375,45.0,360.0,59.5,80.0,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,20.5,158.0,6.74,60.0,360.0,85.5,69.862,1,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,32.5,221.0,7.25,36.0,360.0,54.5,80.0,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,2.5,46.0,8.189396618985697,60.0,480.0,39.5,65.997,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,7.5,70.0,12.44,55.0,360.0,31.5,61.26,1,1,0,0,0,1,0,3.6333333333333337,5.28125,6.71
2023,12.5,167.0,6.646059613319012,60.0,360.0,16.5,75.0,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,8.5,82.0,6.646059613319012,60.0,360.0,20.5,40.0,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,9.5,67.0,5.75,20.0,180.0,29.5,33.0,1,1,0,0,0,0,1,3.6333333333333337,5.28125,6.71
2023,64.5,173.0,6.418642688679245,46.0,360.0,89.5,70.0,0,0,1,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,38.5,83.0,7.25,46.0,360.0,42.5,90.0,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,2.5,116.0,8.189396618985697,20.0,60.0,40.5,99.5,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,22.5,71.0,6.0,39.0,360.0,27.5,80.0,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,8.5,13.0,6.646059613319012,60.0,360.0,11.5,74.545,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,7.5,22.0,6.303130232558139,45.0,360.0,12.5,58.333,0,0,1,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,16.5,123.0,6.646059613319012,60.0,360.0,17.5,97.0,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,59.5,118.0,7.592930379746836,60.0,360.0,75.5,79.333,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,16.5,138.0,7.875,43.0,360.0,53.5,31.509,1,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,11.5,51.0,7.967044642857143,55.0,300.0,90.5,12.22,0,1,0,0,0,1,0,3.6333333333333337,5.28125,6.71
2023,5.5,60.0,8.189396618985697,60.0,180.0,63.5,45.89,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,15.5,33.0,7.592930379746836,47.0,360.0,25.5,60.0,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,22.5,86.0,7.5,37.0,360.0,24.5,95.0,1,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,35.5,185.0,8.189396618985697,25.0,300.0,44.5,78.652,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,28.5,73.0,6.646059613319012,25.0,360.0,30.5,96.5,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,6.5,84.0,8.825,36.0,120.0,35.5,56.144,1,1,0,0,0,1,0,3.6333333333333337,5.28125,6.71
2023,5.5,89.0,7.967044642857143,60.0,360.0,38.5,79.8,0,1,0,0,0,1,0,3.6333333333333337,5.28125,6.71
2023,21.5,73.0,6.125,37.0,360.0,21.5,101.01,1,0,0,0,1,0,0,3.6333333333333337,5.28125,6.71
2023,2.5,41.0,8.189396618985697,60.0,240.0,60.5,57.23,0,1,0,0,0,0,0,3.6333333333333337,5.28125,6.71
2023,102.5,247.0,6.646059613319012,40.0,360.0,128.5,80.0,0,1,0,0,1,0,0,3.6333333333333337,5.28125,6.71
